id,tvt
000d7d20_1688,11748.833319962736
000d7d20_1689,11748.81684080276
000d7d20_1690,11748.806887516392
000d7d20_1691,11748.791608150814
000d7d20_1692,11748.781652464906
000d7d20_1693,11748.767023493145
000d7d20_1694,11748.758763045356
000d7d20_1695,11748.749604447508
000d7d20_1696,11748.735724664246
000d7d20_1697,11748.725581113122
000d7d20_1698,11748.71652586938
000d7d20_1699,11748.705818916913
000d7d20_1700,11748.68988311103
000d7d20_1701,11748.67779673914
000d7d20_1702,11748.667992021052
000d7d20_1703,11748.656924167524
000d7d20_1704,11748.646224946664
000d7d20_1705,11748.635283387122
000d7d20_1706,11748.62007854155
000d7d20_1707,11748.60772743581
000d7d20_1708,11748.595836608478
000d7d20_1709,11748.583437880725
000d7d20_1710,11748.571794617425
000d7d20_1711,11748.559406029775
000d7d20_1712,11748.547114309828
000d7d20_1713,11748.53541667752
000d7d20_1714,11748.524737070278
000d7d20_1715,11748.51803320562
000d7d20_1716,11748.507361980512
000d7d20_1717,11748.495675412309
000d7d20_1718,11748.48577239408
000d7d20_1719,11748.47395759034
000d7d20_1720,11748.4620930785
000d7d20_1721,11748.45578346236
000d7d20_1722,11748.444797340984
000d7d20_1723,11748.432800536311
000d7d20_1724,11748.422100626292
000d7d20_1725,11748.415990558657
000d7d20_1726,11748.406284143832
000d7d20_1727,11748.395480852423
000d7d20_1728,11748.389436351636
000d7d20_1729,11748.37845261434
000d7d20_1730,11748.374199886084
000d7d20_1731,11748.363450205808
000d7d20_1732,11748.357720396314
000d7d20_1733,11748.347121633722
000d7d20_1734,11748.342497070851
000d7d20_1735,11748.332505164386
000d7d20_1736,11748.327189118363
000d7d20_1737,11748.31718994483
000d7d20_1738,11748.31298760979
000d7d20_1739,11748.30765427294
000d7d20_1740,11748.297870535309
000d7d20_1741,11748.292232914431
000d7d20_1742,11748.288065014214
000d7d20_1743,11748.278057817764
000d7d20_1744,11748.273642291511
000d7d20_1745,11748.270388347482
000d7d20_1746,11748.268645978183
000d7d20_1747,11748.266011833366
000d7d20_1748,11748.25895333882
000d7d20_1749,11748.257929882911
000d7d20_1750,11748.256984209833
000d7d20_1751,11748.256081315323
000d7d20_1752,11748.255746954888
000d7d20_1753,11748.255718858509
000d7d20_1754,11748.256720739477
000d7d20_1755,11748.257106014256
000d7d20_1756,11748.25744267188
000d7d20_1757,11748.257568919396
000d7d20_1758,11748.259695808463
000d7d20_1759,11748.260567571526
000d7d20_1760,11748.261687970848
000d7d20_1761,11748.262578445689
000d7d20_1762,11748.2645171194
000d7d20_1763,11748.270121991023
000d7d20_1764,11748.2717760937
000d7d20_1765,11748.273387795309
000d7d20_1766,11748.27616574176
000d7d20_1767,11748.278161656384
000d7d20_1768,11748.286357552344
000d7d20_1769,11748.291047601682
000d7d20_1770,11748.295545164903
000d7d20_1771,11748.30787852767
000d7d20_1772,11748.314120354917
000d7d20_1773,11748.32235221806
000d7d20_1774,11748.334011052302
000d7d20_1775,11748.339749474097
000d7d20_1776,11748.349313867644
000d7d20_1777,11748.35388410254
000d7d20_1778,11748.361837151271
000d7d20_1779,11748.36401398044
000d7d20_1780,11748.37065478035
000d7d20_1781,11748.37279573256
000d7d20_1782,11748.377518562294
000d7d20_1783,11748.380717098988
000d7d20_1784,11748.3782502302
000d7d20_1785,11748.380795208172
000d7d20_1786,11748.376059429347
000d7d20_1787,11748.375124176133
000d7d20_1788,11748.36800686763
000d7d20_1789,11748.36668199829
000d7d20_1790,11748.35874208183
000d7d20_1791,11748.354675087525
000d7d20_1792,11748.34528533191
000d7d20_1793,11748.341113705785
000d7d20_1794,11748.330639224148
000d7d20_1795,11748.319883675342
000d7d20_1796,11748.312447112468
000d7d20_1797,11748.300224043063
000d7d20_1798,11748.290907250084
000d7d20_1799,11748.275573968647
000d7d20_1800,11748.260160988611
000d7d20_1801,11748.245121825115
000d7d20_1802,11748.235052914371
000d7d20_1803,11748.219757540191
000d7d20_1804,11748.204158506924
000d7d20_1805,11748.18919333809
000d7d20_1806,11748.1782695548
000d7d20_1807,11748.162818243089
000d7d20_1808,11748.14747962049
000d7d20_1809,11748.133468398491
000d7d20_1810,11748.118571458435
000d7d20_1811,11748.105657311104
000d7d20_1812,11748.096306763677
000d7d20_1813,11748.082619409775
000d7d20_1814,11748.067747028255
000d7d20_1815,11748.054090994556
000d7d20_1816,11748.040769502322
000d7d20_1817,11748.029128714106
000d7d20_1818,11748.017122241254
000d7d20_1819,11748.006772646524
000d7d20_1820,11747.996563191124
000d7d20_1821,11747.988266117132
000d7d20_1822,11747.98134793435
000d7d20_1823,11747.975101934722
000d7d20_1824,11747.9706819573
000d7d20_1825,11747.96672769455
000d7d20_1826,11747.957631575431
000d7d20_1827,11747.955568118196
000d7d20_1828,11747.954105120654
000d7d20_1829,11747.954396421388
000d7d20_1830,11747.954405880771
000d7d20_1831,11747.955023313569
000d7d20_1832,11747.948541951027
000d7d20_1833,11747.948241841994
000d7d20_1834,11747.945785887014
000d7d20_1835,11747.943561133336
000d7d20_1836,11747.935807306936
000d7d20_1837,11747.932565238254
000d7d20_1838,11747.928142068584
000d7d20_1839,11747.91848362676
000d7d20_1840,11747.914574548797
000d7d20_1841,11747.910835428143
000d7d20_1842,11747.900854701908
000d7d20_1843,11747.897236482368
000d7d20_1844,11747.88917521232
000d7d20_1845,11747.886482619671
000d7d20_1846,11747.878561210116
000d7d20_1847,11747.877251970258
000d7d20_1848,11747.870058046192
000d7d20_1849,11747.868204589528
000d7d20_1850,11747.86123305019
000d7d20_1851,11747.859574344617
000d7d20_1852,11747.852679606678
000d7d20_1853,11747.851251653969
000d7d20_1854,11747.844532233266
000d7d20_1855,11747.843699045614
000d7d20_1856,11747.836963048729
000d7d20_1857,11747.831270517603
000d7d20_1858,11747.829882036747
000d7d20_1859,11747.823358521437
000d7d20_1860,11747.816770268466
000d7d20_1861,11747.816209619115
000d7d20_1862,11747.810184814833
000d7d20_1863,11747.804908953143
000d7d20_1864,11747.799014738292
000d7d20_1865,11747.799109732116
000d7d20_1866,11747.792847864832
000d7d20_1867,11747.788041344234
000d7d20_1868,11747.781956140325
000d7d20_1869,11747.776753583646
000d7d20_1870,11747.77033470982
000d7d20_1871,11747.769293356843
000d7d20_1872,11747.761735436772
000d7d20_1873,11747.755350757212
000d7d20_1874,11747.746799189174
000d7d20_1875,11747.738760471484
000d7d20_1876,11747.73020006286
000d7d20_1877,11747.721119774627
000d7d20_1878,11747.712626885364
000d7d20_1879,11747.703289064671
000d7d20_1880,11747.694267560835
000d7d20_1881,11747.684198335412
000d7d20_1882,11747.67462250134
000d7d20_1883,11747.663835664627
000d7d20_1884,11747.658609960825
000d7d20_1885,11747.6474643012
000d7d20_1886,11747.637059909212
000d7d20_1887,11747.62383322499
000d7d20_1888,11747.611101333558
000d7d20_1889,11747.598052477835
000d7d20_1890,11747.59101343174
000d7d20_1891,11747.578466007257
000d7d20_1892,11747.567047034394
000d7d20_1893,11747.55398297519
000d7d20_1894,11747.541390393646
000d7d20_1895,11747.533348404208
000d7d20_1896,11747.521462837823
000d7d20_1897,11747.508528699858
000d7d20_1898,11747.498586585018
000d7d20_1899,11747.493552362934
000d7d20_1900,11747.485177827724
000d7d20_1901,11747.476257986578
000d7d20_1902,11747.474087481049
000d7d20_1903,11747.464906297337
000d7d20_1904,11747.45584368379
000d7d20_1905,11747.448203787364
000d7d20_1906,11747.436806399728
000d7d20_1907,11747.42496043553
000d7d20_1908,11747.420535021582
000d7d20_1909,11747.411107528284
000d7d20_1910,11747.409706216418
000d7d20_1911,11747.403634571923
000d7d20_1912,11747.399936961529
000d7d20_1913,11747.400588367384
000d7d20_1914,11747.397259157757
000d7d20_1915,11747.399966247522
000d7d20_1916,11747.39800337625
000d7d20_1917,11747.402965821431
000d7d20_1918,11747.40290699375
000d7d20_1919,11747.409627058758
000d7d20_1920,11747.411234988933
000d7d20_1921,11747.41997990257
000d7d20_1922,11747.421971599411
000d7d20_1923,11747.430698692966
000d7d20_1924,11747.43395474055
000d7d20_1925,11747.443899137012
000d7d20_1926,11747.454109860751
000d7d20_1927,11747.462244948983
000d7d20_1928,11747.476768433336
000d7d20_1929,11747.488078652235
000d7d20_1930,11747.50544092862
000d7d20_1931,11747.525617179426
000d7d20_1932,11747.541533843332
000d7d20_1933,11747.56801494594
000d7d20_1934,11747.593339007197
000d7d20_1935,11747.613977473022
000d7d20_1936,11747.637020537384
000d7d20_1937,11747.661317859653
000d7d20_1938,11747.678794255968
000d7d20_1939,11747.702214858458
000d7d20_1940,11747.723007149314
000d7d20_1941,11747.743317009836
000d7d20_1942,11747.756145816344
000d7d20_1943,11747.774129319028
000d7d20_1944,11747.789681972848
000d7d20_1945,11747.804878325927
000d7d20_1946,11747.819311085244
000d7d20_1947,11747.82886439396
000d7d20_1948,11747.843672852166
000d7d20_1949,11747.858480915444
000d7d20_1950,11747.87085529099
000d7d20_1951,11747.882060683856
000d7d20_1952,11747.890649553854
000d7d20_1953,11747.89862815269
000d7d20_1954,11747.899881493451
000d7d20_1955,11747.90352929766
000d7d20_1956,11747.907020201475
000d7d20_1957,11747.90512427474
000d7d20_1958,11747.90114950635
000d7d20_1959,11747.891582396993
000d7d20_1960,11747.879292811718
000d7d20_1961,11747.863287750384
000d7d20_1962,11747.845534123822
000d7d20_1963,11747.824205536508
000d7d20_1964,11747.803551789872
000d7d20_1965,11747.78212708993
000d7d20_1966,11747.764832561325
000d7d20_1967,11747.746585485924
000d7d20_1968,11747.73088733124
000d7d20_1969,11747.714937519888
000d7d20_1970,11747.699197877511
000d7d20_1971,11747.6829675495
000d7d20_1972,11747.668991708284
000d7d20_1973,11747.655998541615
000d7d20_1974,11747.638691293843
000d7d20_1975,11747.622008220162
000d7d20_1976,11747.606064995332
000d7d20_1977,11747.588653248513
000d7d20_1978,11747.572972828551
000d7d20_1979,11747.560597716443
000d7d20_1980,11747.545453765892
000d7d20_1981,11747.529269305904
000d7d20_1982,11747.513862678054
000d7d20_1983,11747.501875127617
000d7d20_1984,11747.487573379472
000d7d20_1985,11747.474812302458
000d7d20_1986,11747.470237431418
000d7d20_1987,11747.460438989729
000d7d20_1988,11747.45264724357
000d7d20_1989,11747.450432804697
000d7d20_1990,11747.443895729448
000d7d20_1991,11747.44481719721
000d7d20_1992,11747.44188078549
000d7d20_1993,11747.447251790283
000d7d20_1994,11747.44419005084
000d7d20_1995,11747.447662390085
000d7d20_1996,11747.4466802519
000d7d20_1997,11747.452371622683
000d7d20_1998,11747.453622424857
000d7d20_1999,11747.46126950354
000d7d20_2000,11747.464023185512
000d7d20_2001,11747.472036364345
000d7d20_2002,11747.474802786155
000d7d20_2003,11747.486402776352
000d7d20_2004,11747.498378186565
000d7d20_2005,11747.507811158195
000d7d20_2006,11747.52360535157
000d7d20_2007,11747.542444787028
000d7d20_2008,11747.55704504436
000d7d20_2009,11747.577658432114
000d7d20_2010,11747.598524743287
000d7d20_2011,11747.621271411605
000d7d20_2012,11747.639257797571
000d7d20_2013,11747.663868053292
000d7d20_2014,11747.688287699966
000d7d20_2015,11747.714309185252
000d7d20_2016,11747.738957939458
000d7d20_2017,11747.757886760566
000d7d20_2018,11747.782557794051
000d7d20_2019,11747.808753373669
000d7d20_2020,11747.833102604896
000d7d20_2021,11747.858172365552
000d7d20_2022,11747.885333667318
000d7d20_2023,11747.912748770892
000d7d20_2024,11747.938046495508
000d7d20_2025,11747.963375111978
000d7d20_2026,11747.987783775818
000d7d20_2027,11748.010157845389
000d7d20_2028,11748.033216835503
000d7d20_2029,11748.053397904514
000d7d20_2030,11748.07350475205
000d7d20_2031,11748.08931783352
000d7d20_2032,11748.104696215889
000d7d20_2033,11748.117578053823
000d7d20_2034,11748.136121292438
000d7d20_2035,11748.146772810102
000d7d20_2036,11748.156747034012
000d7d20_2037,11748.164498800172
000d7d20_2038,11748.17401052016
000d7d20_2039,11748.184762700324
000d7d20_2040,11748.191049390403
000d7d20_2041,11748.194314472436
000d7d20_2042,11748.195095993457
000d7d20_2043,11748.19862674558
000d7d20_2044,11748.20267765466
000d7d20_2045,11748.203083137698
000d7d20_2046,11748.206839851497
000d7d20_2047,11748.202334823542
000d7d20_2048,11748.199015076598
000d7d20_2049,11748.199950122627
000d7d20_2050,11748.196328621798
000d7d20_2051,11748.197159507206
000d7d20_2052,11748.195090772224
000d7d20_2053,11748.192609311389
000d7d20_2054,11748.197234930669
000d7d20_2055,11748.195987000034
000d7d20_2056,11748.202294505363
000d7d20_2057,11748.202671061004
000d7d20_2058,11748.209712470276
000d7d20_2059,11748.217478435305
000d7d20_2060,11748.222722167156
000d7d20_2061,11748.229425361042
000d7d20_2062,11748.232788275964
000d7d20_2063,11748.241208527452
000d7d20_2064,11748.248737672962
000d7d20_2065,11748.252597566545
000d7d20_2066,11748.261193561131
000d7d20_2067,11748.27087394261
000d7d20_2068,11748.275397133431
000d7d20_2069,11748.286385234132
000d7d20_2070,11748.29325576976
000d7d20_2071,11748.306985481147
000d7d20_2072,11748.321958056964
000d7d20_2073,11748.33292401338
000d7d20_2074,11748.34836108676
000d7d20_2075,11748.359316959804
000d7d20_2076,11748.374225756255
000d7d20_2077,11748.384146783
000d7d20_2078,11748.397790347582
000d7d20_2079,11748.411671458056
000d7d20_2080,11748.418432724957
000d7d20_2081,11748.43201846697
000d7d20_2082,11748.439596523967
000d7d20_2083,11748.450629116727
000d7d20_2084,11748.455044473434
000d7d20_2085,11748.4647975932
000d7d20_2086,11748.46799117369
000d7d20_2087,11748.476498526476
000d7d20_2088,11748.47828474128
000d7d20_2089,11748.484834675352
000d7d20_2090,11748.484543134888
000d7d20_2091,11748.4850564119
000d7d20_2092,11748.490526766796
000d7d20_2093,11748.490681530098
000d7d20_2094,11748.495102160694
000d7d20_2095,11748.4939925115
000d7d20_2096,11748.49898312684
000d7d20_2097,11748.499025067587
000d7d20_2098,11748.497733965094
000d7d20_2099,11748.50160720271
000d7d20_2100,11748.4995959251
000d7d20_2101,11748.500641922492
000d7d20_2102,11748.497495474005
000d7d20_2103,11748.496085533228
000d7d20_2104,11748.498871640992
000d7d20_2105,11748.496428770382
000d7d20_2106,11748.495536840848
000d7d20_2107,11748.496190144897
000d7d20_2108,11748.492919972006
000d7d20_2109,11748.492142802022
000d7d20_2110,11748.497762528796
000d7d20_2111,11748.498636097243
000d7d20_2112,11748.500377034292
000d7d20_2113,11748.506775872687
000d7d20_2114,11748.50802376401
000d7d20_2115,11748.509346457877
000d7d20_2116,11748.512596998818
000d7d20_2117,11748.51991095897
000d7d20_2118,11748.522053138317
000d7d20_2119,11748.5249523061
000d7d20_2120,11748.527453176355
000d7d20_2121,11748.536996639645
000d7d20_2122,11748.54045709373
000d7d20_2123,11748.543502246604
000d7d20_2124,11748.54732709011
000d7d20_2125,11748.5514528266
000d7d20_2126,11748.560149963352
000d7d20_2127,11748.563971955817
000d7d20_2128,11748.567360750396
000d7d20_2129,11748.571773164464
000d7d20_2130,11748.576248225992
000d7d20_2131,11748.585051308411
000d7d20_2132,11748.589031580155
000d7d20_2133,11748.590971387335
000d7d20_2134,11748.593712892402
000d7d20_2135,11748.595005008388
000d7d20_2136,11748.596457829435
000d7d20_2137,11748.597850930124
000d7d20_2138,11748.60112239004
000d7d20_2139,11748.60817227919
000d7d20_2140,11748.609427438969
000d7d20_2141,11748.610253498686
000d7d20_2142,11748.61091652284
000d7d20_2143,11748.61239135417
000d7d20_2144,11748.612674077189
000d7d20_2145,11748.61318422687
000d7d20_2146,11748.613070817246
000d7d20_2147,11748.613761780096
000d7d20_2148,11748.613857558708
000d7d20_2149,11748.612963953536
000d7d20_2150,11748.610884288391
000d7d20_2151,11748.60900475058
000d7d20_2152,11748.607608056886
000d7d20_2153,11748.606024371617
000d7d20_2154,11748.60588876071
000d7d20_2155,11748.606274878452
000d7d20_2156,11748.609148425723
000d7d20_2157,11748.609987519014
000d7d20_2158,11748.610541401871
000d7d20_2159,11748.6109370966
000d7d20_2160,11748.612145049578
000d7d20_2161,11748.612833038544
000d7d20_2162,11748.615158556666
000d7d20_2163,11748.616520970696
000d7d20_2164,11748.617607108115
000d7d20_2165,11748.618500917732
000d7d20_2166,11748.617584337013
000d7d20_2167,11748.616829386245
000d7d20_2168,11748.619533264688
000d7d20_2169,11748.623471719113
000d7d20_2170,11748.626305446214
000d7d20_2171,11748.628417164551
000d7d20_2172,11748.63001849503
000d7d20_2173,11748.632818563772
000d7d20_2174,11748.633019734603
000d7d20_2175,11748.63254109845
000d7d20_2176,11748.631687173276
000d7d20_2177,11748.630087620715
000d7d20_2178,11748.628926719945
000d7d20_2179,11748.624649009593
000d7d20_2180,11748.619537785838
000d7d20_2181,11748.61452621792
000d7d20_2182,11748.610303716508
000d7d20_2183,11748.610858441723
000d7d20_2184,11748.606676417712
000d7d20_2185,11748.602872759137
000d7d20_2186,11748.60095300907
000d7d20_2187,11748.599067057552
000d7d20_2188,11748.5976873824
000d7d20_2189,11748.596949336128
000d7d20_2190,11748.595685805554
000d7d20_2191,11748.597454407618
000d7d20_2192,11748.60432282648
000d7d20_2193,11748.60746682384
000d7d20_2194,11748.610678497593
000d7d20_2195,11748.61587830209
000d7d20_2196,11748.620348896806
000d7d20_2197,11748.625158055323
000d7d20_2198,11748.63072584923
000d7d20_2199,11748.641555536657
000d7d20_2200,11748.646599421852
000d7d20_2201,11748.651592331327
000d7d20_2202,11748.657430032948
000d7d20_2203,11748.66390196739
000d7d20_2204,11748.6769204931
000d7d20_2205,11748.6846448794
000d7d20_2206,11748.691583164244
000d7d20_2207,11748.699269073652
000d7d20_2208,11748.713054057604
000d7d20_2209,11748.720964953089
000d7d20_2210,11748.729317889138
000d7d20_2211,11748.738244013164
000d7d20_2212,11748.747886354073
000d7d20_2213,11748.760737404313
000d7d20_2214,11748.768842258742
000d7d20_2215,11748.775935876967
000d7d20_2216,11748.787721037872
000d7d20_2217,11748.795214403466
000d7d20_2218,11748.801911125334
000d7d20_2219,11748.808967494238
000d7d20_2220,11748.821365024818
000d7d20_2221,11748.8299032232
000d7d20_2222,11748.83751368572
000d7d20_2223,11748.849475244064
000d7d20_2224,11748.856134933743
000d7d20_2225,11748.864107942934
000d7d20_2226,11748.876204222212
000d7d20_2227,11748.883398163807
000d7d20_2228,11748.890395343764
000d7d20_2229,11748.90244720686
000d7d20_2230,11748.910628107778
000d7d20_2231,11748.91747799188
000d7d20_2232,11748.9286799694
000d7d20_2233,11748.934929183975
000d7d20_2234,11748.941836114744
000d7d20_2235,11748.952016594994
000d7d20_2236,11748.957567080352
000d7d20_2237,11748.96806339169
000d7d20_2238,11748.974787096406
000d7d20_2239,11748.980342211107
000d7d20_2240,11748.993873300347
000d7d20_2241,11749.002541575486
000d7d20_2242,11749.01668842683
000d7d20_2243,11749.027213172094
000d7d20_2244,11749.035646104305
000d7d20_2245,11749.049053049564
000d7d20_2246,11749.057395284924
000d7d20_2247,11749.071290676073
000d7d20_2248,11749.078804525569
000d7d20_2249,11749.091048609796
000d7d20_2250,11749.098036922904
000d7d20_2251,11749.11110884177
000d7d20_2252,11749.119348140704
000d7d20_2253,11749.132268407888
000d7d20_2254,11749.13974783324
000d7d20_2255,11749.147722182708
000d7d20_2256,11749.161708817215
000d7d20_2257,11749.16902000516
000d7d20_2258,11749.17527444248
000d7d20_2259,11749.181305341728
000d7d20_2260,11749.187915376064
000d7d20_2261,11749.191802697474
000d7d20_2262,11749.20055333891
000d7d20_2263,11749.203832217823
