id,tvt
000d7d20_1762,11748.208984375
000d7d20_1763,11748.158203125
000d7d20_1764,11748.138671875
000d7d20_1765,11748.1103515625
000d7d20_1766,11748.2470703125
000d7d20_1767,11748.2509765625
000d7d20_1768,11748.283203125
000d7d20_1769,11748.24609375
000d7d20_1770,11748.271484375
000d7d20_1771,11748.322265625
000d7d20_1772,11748.302734375
000d7d20_1773,11748.2939453125
000d7d20_1774,11748.2802734375
000d7d20_1775,11748.2822265625
000d7d20_1776,11748.296875
000d7d20_1777,11748.1015625
000d7d20_1778,11748.083984375
000d7d20_1779,11748.0869140625
000d7d20_1780,11748.18359375
000d7d20_1781,11748.1865234375
000d7d20_1782,11748.1826171875
000d7d20_1783,11748.18359375
000d7d20_1784,11748.216796875
000d7d20_1785,11748.232421875
000d7d20_1786,11748.2197265625
000d7d20_1787,11748.2353515625
000d7d20_1788,11748.216796875
000d7d20_1789,11748.2265625
000d7d20_1790,11748.21875
000d7d20_1791,11748.310546875
000d7d20_1792,11748.283203125
000d7d20_1793,11748.2900390625
000d7d20_1794,11748.234375
000d7d20_1795,11748.228515625
000d7d20_1796,11748.2431640625
000d7d20_1797,11748.2392578125
000d7d20_1798,11748.2666015625
000d7d20_1799,11748.1845703125
000d7d20_1800,11748.1552734375
000d7d20_1801,11748.1787109375
000d7d20_1802,11748.166015625
000d7d20_1803,11748.087890625
000d7d20_1804,11748.0869140625
000d7d20_1805,11748.0888671875
000d7d20_1806,11748.0908203125
000d7d20_1807,11748.0888671875
000d7d20_1808,11748.072265625
000d7d20_1809,11748.0771484375
000d7d20_1810,11748.060546875
000d7d20_1811,11747.966796875
000d7d20_1812,11747.98046875
000d7d20_1813,11748.044921875
000d7d20_1814,11748.0322265625
000d7d20_1815,11748.0458984375
000d7d20_1816,11748.0791015625
000d7d20_1817,11748.076171875
000d7d20_1818,11748.072265625
000d7d20_1819,11748.052734375
000d7d20_1820,11748.0771484375
000d7d20_1821,11748.041015625
000d7d20_1822,11748.04296875
000d7d20_1823,11748.04296875
000d7d20_1824,11748.0419921875
000d7d20_1825,11748.037109375
000d7d20_1826,11748.0458984375
000d7d20_1827,11747.9755859375
000d7d20_1828,11748.00390625
000d7d20_1829,11748.0224609375
000d7d20_1830,11748.0009765625
000d7d20_1831,11748.0224609375
000d7d20_1832,11748.0185546875
000d7d20_1833,11748.01171875
000d7d20_1834,11748.0068359375
000d7d20_1835,11748.0107421875
000d7d20_1836,11748.015625
000d7d20_1837,11748.0205078125
000d7d20_1838,11748.0244140625
000d7d20_1839,11748.0546875
000d7d20_1840,11748.0732421875
000d7d20_1841,11748.0732421875
000d7d20_1842,11748.072265625
000d7d20_1843,11748.0595703125
000d7d20_1844,11748.0556640625
000d7d20_1845,11748.056640625
000d7d20_1846,11748.0556640625
000d7d20_1847,11748.07421875
000d7d20_1848,11748.072265625
000d7d20_1849,11748.0693359375
000d7d20_1850,11748.0869140625
000d7d20_1851,11748.05078125
000d7d20_1852,11748.0576171875
000d7d20_1853,11748.0869140625
000d7d20_1854,11748.115234375
000d7d20_1855,11748.1162109375
000d7d20_1856,11748.1201171875
000d7d20_1857,11748.1005859375
000d7d20_1858,11748.10546875
000d7d20_1859,11748.1142578125
000d7d20_1860,11748.1171875
000d7d20_1861,11748.130859375
000d7d20_1862,11748.123046875
000d7d20_1863,11748.125
000d7d20_1864,11748.083984375
000d7d20_1865,11748.1015625
000d7d20_1866,11748.1005859375
000d7d20_1867,11748.2744140625
000d7d20_1868,11748.27734375
000d7d20_1869,11748.2783203125
000d7d20_1870,11748.2646484375
000d7d20_1871,11748.2587890625
000d7d20_1872,11748.2705078125
000d7d20_1873,11748.271484375
000d7d20_1874,11748.255859375
000d7d20_1875,11748.2294921875
000d7d20_1876,11748.2451171875
000d7d20_1877,11748.263671875
000d7d20_1878,11748.263671875
000d7d20_1879,11748.2685546875
000d7d20_1880,11748.2890625
000d7d20_1881,11748.2626953125
000d7d20_1882,11748.2470703125
000d7d20_1883,11748.25
000d7d20_1884,11748.2392578125
000d7d20_1885,11748.2216796875
000d7d20_1886,11748.2275390625
000d7d20_1887,11748.2294921875
000d7d20_1888,11748.2197265625
000d7d20_1889,11748.1591796875
000d7d20_1890,11748.13671875
000d7d20_1891,11748.1181640625
000d7d20_1892,11748.1220703125
000d7d20_1893,11748.1357421875
000d7d20_1894,11748.11328125
000d7d20_1895,11748.11328125
000d7d20_1896,11748.111328125
000d7d20_1897,11748.0732421875
000d7d20_1898,11748.0703125
000d7d20_1899,11748.0634765625
000d7d20_1900,11748.0654296875
000d7d20_1901,11748.12109375
000d7d20_1902,11748.109375
000d7d20_1903,11748.0703125
000d7d20_1904,11748.07421875
000d7d20_1905,11748.078125
000d7d20_1906,11748.08984375
000d7d20_1907,11748.076171875
000d7d20_1908,11748.048828125
000d7d20_1909,11748.06640625
000d7d20_1910,11748.0693359375
000d7d20_1911,11748.0771484375
000d7d20_1912,11748.064453125
000d7d20_1913,11748.0771484375
000d7d20_1914,11748.0458984375
000d7d20_1915,11748.0556640625
000d7d20_1916,11748.05859375
000d7d20_1917,11748.212890625
000d7d20_1918,11748.24609375
000d7d20_1919,11748.1826171875
000d7d20_1920,11748.1337890625
000d7d20_1921,11748.123046875
000d7d20_1922,11748.130859375
000d7d20_1923,11748.1240234375
000d7d20_1924,11748.138671875
000d7d20_1925,11748.12890625
000d7d20_1926,11748.1298828125
000d7d20_1927,11748.1337890625
000d7d20_1928,11748.1611328125
000d7d20_1929,11748.1708984375
000d7d20_1930,11748.1650390625
000d7d20_1931,11748.1416015625
000d7d20_1932,11748.126953125
000d7d20_1933,11748.2021484375
000d7d20_1934,11748.2060546875
000d7d20_1935,11748.51171875
000d7d20_1936,11748.5068359375
000d7d20_1937,11748.578125
000d7d20_1938,11748.6474609375
000d7d20_1939,11748.6533203125
000d7d20_1940,11748.7001953125
000d7d20_1941,11748.7333984375
000d7d20_1942,11748.748046875
000d7d20_1943,11748.8896484375
000d7d20_1944,11749.0869140625
000d7d20_1945,11749.1240234375
000d7d20_1946,11749.1220703125
000d7d20_1947,11749.1572265625
000d7d20_1948,11749.326171875
000d7d20_1949,11749.369140625
000d7d20_1950,11749.3818359375
000d7d20_1951,11749.41015625
000d7d20_1952,11749.583984375
000d7d20_1953,11749.5791015625
000d7d20_1954,11749.5888671875
000d7d20_1955,11749.6005859375
000d7d20_1956,11749.6318359375
000d7d20_1957,11749.6025390625
000d7d20_1958,11749.4990234375
000d7d20_1959,11749.4990234375
000d7d20_1960,11749.5078125
000d7d20_1961,11749.45703125
000d7d20_1962,11749.4736328125
000d7d20_1963,11749.1748046875
000d7d20_1964,11749.142578125
000d7d20_1965,11749.1494140625
000d7d20_1966,11749.12890625
000d7d20_1967,11749.09375
000d7d20_1968,11749.1220703125
000d7d20_1969,11749.0849609375
000d7d20_1970,11749.060546875
000d7d20_1971,11749.0419921875
000d7d20_1972,11749.064453125
000d7d20_1973,11749.068359375
000d7d20_1974,11749.072265625
000d7d20_1975,11749.0556640625
000d7d20_1976,11748.9970703125
000d7d20_1977,11748.9892578125
000d7d20_1978,11748.986328125
000d7d20_1979,11748.990234375
000d7d20_1980,11748.9580078125
000d7d20_1981,11748.96484375
000d7d20_1982,11748.9248046875
000d7d20_1983,11748.91796875
000d7d20_1984,11748.91015625
000d7d20_1985,11748.900390625
000d7d20_1986,11748.92578125
000d7d20_1987,11748.8720703125
000d7d20_1988,11748.734375
000d7d20_1989,11748.7724609375
000d7d20_1990,11748.7587890625
000d7d20_1991,11748.763671875
000d7d20_1992,11748.7666015625
000d7d20_1993,11748.7421875
000d7d20_1994,11748.7353515625
000d7d20_1995,11748.73046875
000d7d20_1996,11748.73046875
000d7d20_1997,11748.7294921875
000d7d20_1998,11748.7294921875
000d7d20_1999,11748.732421875
000d7d20_2000,11748.728515625
000d7d20_2001,11748.7021484375
000d7d20_2002,11748.5302734375
000d7d20_2003,11748.5185546875
000d7d20_2004,11748.5068359375
000d7d20_2005,11748.4697265625
000d7d20_2006,11748.4775390625
000d7d20_2007,11748.5068359375
000d7d20_2008,11748.5009765625
000d7d20_2009,11748.5908203125
000d7d20_2010,11748.638671875
000d7d20_2011,11748.6142578125
000d7d20_2012,11748.7255859375
000d7d20_2013,11748.787109375
000d7d20_2014,11748.8525390625
000d7d20_2015,11748.8193359375
000d7d20_2016,11748.7978515625
000d7d20_2017,11749.048828125
000d7d20_2018,11749.10546875
000d7d20_2019,11749.185546875
000d7d20_2020,11749.1572265625
000d7d20_2021,11749.1962890625
000d7d20_2022,11749.197265625
000d7d20_2023,11749.1640625
000d7d20_2024,11749.212890625
000d7d20_2025,11749.1865234375
000d7d20_2026,11749.1455078125
000d7d20_2027,11749.125
000d7d20_2028,11749.1474609375
000d7d20_2029,11749.1552734375
000d7d20_2030,11749.0546875
000d7d20_2031,11749.0966796875
000d7d20_2032,11749.0400390625
000d7d20_2033,11748.9912109375
000d7d20_2034,11749.0400390625
000d7d20_2035,11749.060546875
000d7d20_2036,11749.04296875
000d7d20_2037,11749.1123046875
000d7d20_2038,11749.0927734375
000d7d20_2039,11749.162109375
000d7d20_2040,11749.162109375
000d7d20_2041,11749.0751953125
000d7d20_2042,11749.099609375
000d7d20_2043,11749.1201171875
000d7d20_2044,11749.126953125
000d7d20_2045,11749.095703125
000d7d20_2046,11749.0966796875
000d7d20_2047,11749.107421875
000d7d20_2048,11749.12890625
000d7d20_2049,11749.1845703125
000d7d20_2050,11749.212890625
000d7d20_2051,11749.2412109375
000d7d20_2052,11749.251953125
000d7d20_2053,11749.275390625
000d7d20_2054,11749.3525390625
000d7d20_2055,11749.3427734375
000d7d20_2056,11749.3564453125
000d7d20_2057,11749.3662109375
000d7d20_2058,11749.3359375
000d7d20_2059,11749.3271484375
000d7d20_2060,11749.28515625
000d7d20_2061,11749.28125
000d7d20_2062,11749.30078125
000d7d20_2063,11749.2783203125
000d7d20_2064,11749.2529296875
000d7d20_2065,11749.2802734375
000d7d20_2066,11749.236328125
000d7d20_2067,11749.2353515625
000d7d20_2068,11749.2158203125
000d7d20_2069,11749.2021484375
000d7d20_2070,11749.16796875
000d7d20_2071,11749.1005859375
000d7d20_2072,11749.2861328125
000d7d20_2073,11749.3046875
000d7d20_2074,11749.3203125
000d7d20_2075,11749.328125
000d7d20_2076,11749.3203125
000d7d20_2077,11749.337890625
000d7d20_2078,11749.3408203125
000d7d20_2079,11749.42578125
000d7d20_2080,11749.4306640625
000d7d20_2081,11749.4462890625
000d7d20_2082,11749.470703125
000d7d20_2083,11749.453125
000d7d20_2084,11749.3134765625
000d7d20_2085,11749.310546875
000d7d20_2086,11749.3271484375
000d7d20_2087,11749.3115234375
000d7d20_2088,11749.328125
000d7d20_2089,11749.27734375
000d7d20_2090,11749.3427734375
000d7d20_2091,11749.357421875
000d7d20_2092,11749.36328125
000d7d20_2093,11749.37890625
000d7d20_2094,11749.3193359375
000d7d20_2095,11749.3515625
000d7d20_2096,11749.3154296875
000d7d20_2097,11749.333984375
000d7d20_2098,11749.3154296875
000d7d20_2099,11749.3046875
000d7d20_2100,11749.3134765625
000d7d20_2101,11749.349609375
000d7d20_2102,11749.314453125
000d7d20_2103,11749.306640625
000d7d20_2104,11749.2578125
000d7d20_2105,11749.251953125
000d7d20_2106,11749.173828125
000d7d20_2107,11749.19140625
000d7d20_2108,11749.1953125
000d7d20_2109,11749.1962890625
000d7d20_2110,11749.130859375
000d7d20_2111,11749.1884765625
000d7d20_2112,11749.1884765625
000d7d20_2113,11749.1787109375
000d7d20_2114,11749.1298828125
000d7d20_2115,11749.1796875
000d7d20_2116,11749.1240234375
000d7d20_2117,11749.1376953125
000d7d20_2118,11749.095703125
000d7d20_2119,11749.1044921875
000d7d20_2120,11749.1162109375
000d7d20_2121,11749.091796875
000d7d20_2122,11749.1318359375
000d7d20_2123,11749.2958984375
000d7d20_2124,11749.30859375
000d7d20_2125,11749.3232421875
000d7d20_2126,11749.2822265625
000d7d20_2127,11749.3115234375
000d7d20_2128,11749.3037109375
000d7d20_2129,11749.2861328125
000d7d20_2130,11749.318359375
000d7d20_2131,11749.3544921875
000d7d20_2132,11749.3046875
000d7d20_2133,11749.3447265625
000d7d20_2134,11749.3154296875
000d7d20_2135,11749.3310546875
000d7d20_2136,11749.3388671875
000d7d20_2137,11749.3505859375
000d7d20_2138,11749.3486328125
000d7d20_2139,11749.3056640625
000d7d20_2140,11749.279296875
000d7d20_2141,11749.29296875
000d7d20_2142,11749.2900390625
000d7d20_2143,11749.279296875
000d7d20_2144,11749.2890625
000d7d20_2145,11749.3154296875
000d7d20_2146,11749.298828125
000d7d20_2147,11749.2626953125
000d7d20_2148,11749.2890625
000d7d20_2149,11749.224609375
000d7d20_2150,11749.26171875
000d7d20_2151,11749.25390625
000d7d20_2152,11749.2646484375
000d7d20_2153,11749.263671875
000d7d20_2154,11749.263671875
000d7d20_2155,11749.234375
000d7d20_2156,11749.12109375
000d7d20_2157,11749.1181640625
000d7d20_2158,11749.15234375
000d7d20_2159,11749.18359375
000d7d20_2160,11749.2314453125
000d7d20_2161,11749.1953125
000d7d20_2162,11749.2236328125
000d7d20_2163,11749.20703125
000d7d20_2164,11749.1943359375
000d7d20_2165,11749.1669921875
000d7d20_2166,11749.1611328125
000d7d20_2167,11749.2041015625
000d7d20_2168,11749.1357421875
000d7d20_2169,11749.1416015625
000d7d20_2170,11749.1396484375
000d7d20_2171,11749.22265625
000d7d20_2172,11749.189453125
000d7d20_2173,11749.1298828125
000d7d20_2174,11749.0927734375
000d7d20_2175,11749.0341796875
000d7d20_2176,11749.0341796875
000d7d20_2177,11749.009765625
000d7d20_2178,11748.986328125
000d7d20_2179,11748.8916015625
000d7d20_2180,11748.90234375
000d7d20_2181,11748.81640625
000d7d20_2182,11748.8779296875
000d7d20_2183,11748.87109375
000d7d20_2184,11748.8125
000d7d20_2185,11748.7841796875
000d7d20_2186,11748.814453125
000d7d20_2187,11748.7421875
000d7d20_2188,11748.7509765625
000d7d20_2189,11748.755859375
000d7d20_2190,11748.7666015625
000d7d20_2191,11748.798828125
000d7d20_2192,11748.7568359375
000d7d20_2193,11748.755859375
000d7d20_2194,11748.8076171875
000d7d20_2195,11748.76953125
000d7d20_2196,11748.802734375
000d7d20_2197,11748.8193359375
000d7d20_2198,11748.791015625
000d7d20_2199,11748.783203125
000d7d20_2200,11748.79296875
000d7d20_2201,11748.7939453125
000d7d20_2202,11748.8212890625
000d7d20_2203,11748.7822265625
000d7d20_2204,11748.787109375
000d7d20_2205,11748.8125
000d7d20_2206,11748.759765625
000d7d20_2207,11748.7626953125
000d7d20_2208,11748.71875
000d7d20_2209,11749.1064453125
000d7d20_2210,11749.125
000d7d20_2211,11749.0849609375
000d7d20_2212,11749.0947265625
000d7d20_2213,11749.05859375
000d7d20_2214,11749.060546875
000d7d20_2215,11749.0908203125
000d7d20_2216,11749.076171875
000d7d20_2217,11749.0927734375
000d7d20_2218,11749.048828125
000d7d20_2219,11749.0927734375
000d7d20_2220,11749.080078125
000d7d20_2221,11749.1044921875
000d7d20_2222,11749.1123046875
000d7d20_2223,11749.107421875
000d7d20_2224,11749.1162109375
000d7d20_2225,11749.103515625
000d7d20_2226,11749.10546875
000d7d20_2227,11749.0537109375
000d7d20_2228,11749.056640625
000d7d20_2229,11749.08984375
000d7d20_2230,11749.0986328125
000d7d20_2231,11749.076171875
000d7d20_2232,11749.0849609375
000d7d20_2233,11749.1005859375
000d7d20_2234,11749.087890625
000d7d20_2235,11748.978515625
000d7d20_2236,11749.0234375
000d7d20_2237,11749.0224609375
000d7d20_2238,11749.001953125
000d7d20_2239,11749.01953125
000d7d20_2240,11749.0751953125
000d7d20_2241,11749.0751953125
000d7d20_2242,11749.0732421875
000d7d20_2243,11749.1162109375
000d7d20_2244,11749.1015625
000d7d20_2245,11749.0986328125
000d7d20_2246,11749.0458984375
000d7d20_2247,11749.0634765625
000d7d20_2248,11749.0654296875
000d7d20_2249,11749.0869140625
000d7d20_2250,11749.1298828125
000d7d20_2251,11749.1337890625
000d7d20_2252,11749.17578125
000d7d20_2253,11749.193359375
000d7d20_2254,11749.1962890625
000d7d20_2255,11749.1884765625
000d7d20_2256,11749.181640625
000d7d20_2257,11749.1572265625
000d7d20_2258,11749.162109375
000d7d20_2259,11749.140625
000d7d20_2260,11749.1396484375
000d7d20_2261,11749.150390625
000d7d20_2262,11749.1513671875
000d7d20_2263,11749.1484375
000d7d20_2264,11749.1474609375
000d7d20_2265,11749.1455078125
000d7d20_2266,11749.150390625
000d7d20_2267,11749.19921875
000d7d20_2268,11749.201171875
000d7d20_2269,11749.1630859375
000d7d20_2270,11749.1474609375
000d7d20_2271,11749.1591796875
000d7d20_2272,11749.291015625
000d7d20_2273,11749.3017578125
000d7d20_2274,11749.2958984375
000d7d20_2275,11749.2900390625
000d7d20_2276,11749.271484375
000d7d20_2277,11749.2734375
000d7d20_2278,11749.26171875
000d7d20_2279,11749.23828125
000d7d20_2280,11749.2109375
000d7d20_2281,11749.193359375
000d7d20_2282,11749.1376953125
000d7d20_2283,11749.197265625
000d7d20_2284,11749.1669921875
000d7d20_2285,11749.087890625
000d7d20_2286,11749.0859375
000d7d20_2287,11749.19140625
000d7d20_2288,11749.1494140625
000d7d20_2289,11749.0927734375
000d7d20_2290,11749.056640625
